text,sentiment,score,date
Дякую,3 stars,0.25625908374786377,2025-04-03 07:57:11
"Карлсруэ, земля Баден-Вюртемберг",5 stars,0.39597535133361816,2025-04-03 07:56:18
"В Мюнхен, есть с маленькими собачками. Запрет на бойцовские породы.",1 star,0.5641769170761108,2025-04-03 07:54:52
"На всякий випадок , я у вас не запитувала , вдома чи не вдома , я задала конкретне запитання: хто знає зефірних флористів ?",1 star,0.377017617225647,2025-04-03 07:43:58
"Доброго дня,  підкажіть будь ласка якій табір приймає з тваринами.
Інформації перевіреної не знайшла.",5 stars,0.3561638593673706,2025-04-03 07:40:49
на всякий випадок скажу що в Німеччині заборонено виготовляти їжу на продаж вдома,1 star,0.3233087658882141,2025-04-03 07:39:45
Потрібен закордонний паспорт і все ми так виїжали без проблем,5 stars,0.3699284493923187,2025-04-03 07:33:11
Дякую,3 stars,0.25625908374786377,2025-04-03 07:15:22
"Действующий загранпаспорт должен быть в первую очередь, на обратном пути документ о легальном пребывании в ЕС",1 star,0.33249548077583313,2025-04-03 07:11:45
"Доброго дня .Напишіть будь ласка,хто найближчим часом літав в Єгипет.Які документи потрібно показувати в паспортному контролю.Маємо німецьке продовження параграфу.Дякую",5 stars,0.3366110920906067,2025-04-03 06:27:46
"Вітаю, чи є тут майстри зефірної флористики ?",2 stars,0.32486310601234436,2025-04-03 06:27:44
Напишіть в особисті надам інформацію,5 stars,0.356511652469635,2025-04-03 06:06:28
"Пролистайте ленту, выезжают и за пару дней до 18, никаких проблем",5 stars,0.4731108844280243,2025-04-03 04:07:15
Доброго дня скажить будь ласка хто вивозив хлопців 17 з половиной років за кордон нияких проблем не було на кордоні и яки треба документи.,5 stars,0.2849074602127075,2025-04-03 03:42:00
"А1 форму надо, все кто говорят что внж в вашей стране это внж по всему ЕС, люди с айкью ниже 90",1 star,0.41131237149238586,2025-04-03 00:41:09
Дякую Вам за відповідь),5 stars,0.30374109745025635,2025-04-02 22:43:16
Работать у вашего польского работодателя на территории Германии. Такое иногда делают всяким водителям и тд. Сама карта по быту очевидно не дает вам никаких прав на работу в Германии,1 star,0.5415375828742981,2025-04-02 22:39:55
"В Польше если у вас какой-то проект или работа в Германии, ваша польская фирма может сделать вам командировочный лист в Германию который может дать вам право какое-то время работать в Германии",1 star,0.4097101092338562,2025-04-02 22:39:15
Какое отношение польский документ имеет к Германии?,1 star,0.3997827172279358,2025-04-02 22:38:21
"Підскажіть будь ласка чи по карті побуту я можу їхати до Німеччини працювати? Якщо ні, то які наслідки. Якщо так то які документи маю я мати щоб не втратити карту побуту) і не бути депортованою з Німеччини. Дуже дякую Вам",1 star,0.4624570906162262,2025-04-02 22:34:32
"Підкажіть будь ласка, хто відправляв в міграційну докази перебування в Україні до початку війни, вам приходила якась відповідь на електронну пошту? Якщо так, то як довго чекали на відповідь?",1 star,0.40812036395072937,2025-04-02 21:49:51
"ехать и искать работу нормальную, а не через польские фирмы с жильем. Если сама будет снимать жилье, то никто не будет указывать с кем ей жить.Если на начало войны они постоянно жили в Украине, то она может здесь податься на защиту и искать работу.",1 star,0.3262935280799866,2025-04-02 20:14:20
Дякую,3 stars,0.25625908374786377,2025-04-02 19:42:19
Сайт Arzt-Auskunft,4 stars,0.28897085785865784,2025-04-02 19:34:44
"Кассель
Міка + 4915143356830
Звертайтесь, допоможе, обійдетесь без операції",5 stars,0.4099409282207489,2025-04-02 19:31:58
Наберите утром. Проконсультирую,1 star,0.5662248134613037,2025-04-02 19:29:20
Где шукати? Бажано по касселю,1 star,0.2719331979751587,2025-04-02 19:27:56
Есть специальные сайты по поиску врачей,4 stars,0.43279561400413513,2025-04-02 19:26:54
Вот и ищщю,5 stars,0.6081660985946655,2025-04-02 19:26:11
Ищите невролога или хирурга спины рядом с вами,1 star,0.3008999824523926,2025-04-02 19:24:58
"Всем привет
Подскажьіте специалиста!!! Проблема со спиной , замучила  межпозпоночная грижа. Ходить не могу!",1 star,0.8425366282463074,2025-04-02 19:23:38
Заблокуйте,1 star,0.6602796912193298,2025-04-02 18:57:58
На фото Артур Тураев🤦‍♀,5 stars,0.3358011543750763,2025-04-02 18:56:24
постоянно в чатах и группах под постами пишет,5 stars,0.40753138065338135,2025-04-02 18:47:17
"коненчо наеб, этот чел уже 3 года с одной и той же фоткой скамит людей",1 star,0.5922732949256897,2025-04-02 18:47:01
Це наеб...,1 star,0.2751566171646118,2025-04-02 18:46:32
Мало платят?,1 star,0.3818275034427643,2025-04-02 18:45:41
"Всім доброго вечора,я Хлопець,20 років,шукаю житло для себе одного, земля Гессен бажано у містах Марбург, Гісен, або десь не дуже далеко від них, підкажіть може у кого є які контакти з приводу житла і бажано щоб приймали з оплатою через джобцентр,буду дуже вдячний",5 stars,0.7087928056716919,2025-04-02 18:23:35
"Не знаю за все лагери, но в Мюнхен где я сейчас  принимают круглосуточно.",5 stars,0.3439474105834961,2025-04-02 17:23:09
"Выписывать, так как человек больше здесь не живёт. И искать замену",1 star,0.482339471578598,2025-04-02 17:19:43
Є,3 stars,0.2849591076374054,2025-04-02 17:18:36
Прописка ж е?,1 star,0.3717518150806427,2025-04-02 17:17:33
"Доброго дня,
Підкажіть, будь ласка. Якщо виникла така ситуація. 3 людей знімають квартиру як WG. Грошi за квартиру знімаються з рахунку одного з мешканців. Інші віддають йому гроші.  І ось один з мешканців вирішив виїхати пожити у знайомих в за весь цей час за квартиру не платить. Чи повинні двоє інших за нього платити чи сплачувати лише свою частку?",1 star,0.44669267535209656,2025-04-02 17:15:39
"Апостиль нужно делать в той стране,в которой выдан документ",4 stars,0.2820245325565338,2025-04-02 17:02:45
"Кто подскажет , если приехать в Германию с документами без апостиля, можно будет где-то на месте сделать ? Бавария",1 star,0.4010058343410492,2025-04-02 17:01:22
"А там лягти поспати є де? В нас стара людина. Бо писали в групі, що люди пізно приїхали і просиділи всю ніч.",3 stars,0.22839093208312988,2025-04-02 17:00:27
"Приймають не табори а пункти первинного прийому українських біженців. Вони цілодобово.
Там ( в пункті прийому) перебуваете декілька днів а тільки потім у табір",5 stars,0.27374857664108276,2025-04-02 16:49:08
"Лагеря принимают круглосуточно, не перейматесь.",5 stars,0.38779690861701965,2025-04-02 16:46:21
"Здравствуйте. Скажите, кто в теме? Если приехал в Германию поздно, то можно найти где-то переночевать?
Что бы на следующий день с самого утра поехать в лагерь? Не может быть таких ньюансов, что потом не примут?",4 stars,0.3652912378311157,2025-04-02 16:36:54
"Здравствуйте. Скажите, кто в теме? Если приехал в Германию поздно, то можно найти где-то переночевать?
Что бы на следующий день с самого утра поехать в лагерь? Не может быть таких ньюансов, что потом не примут?",4 stars,0.3652912378311157,2025-04-02 16:36:40
да да пупсик щас пойду не переживай,1 star,0.2751353681087494,2025-04-02 16:22:12
Иди уроки учи,5 stars,0.4226498007774353,2025-04-02 16:20:00
"Всё малютка иди отдыхай, интернет боец)",5 stars,0.43657633662223816,2025-04-02 16:19:33
"Нечего мне делать, к таким как ты с другого края Германии ехать) тем более я тебе уже все сказал, что если ты так общаешься - не рассчитывай на то, что с тобой нормально будут говорить",1 star,0.28051453828811646,2025-04-02 16:18:46
"А ну всё главное слится, ставитель на место)",3 stars,0.24002209305763245,2025-04-02 16:16:29
"Сколько тебе лет, малой? Ты ещё с этого не вырос? Такое нужно было дома оставить, а то можешь сильно пожалеть",1 star,0.38680166006088257,2025-04-02 16:16:00
"Спросить у человека по какому делу он идёт к бератору и получить на это грубый ответ - это я начал срач правильно понимаю? 
О какой ты жеский, на место поставить
Можем через неделю в Берлине встретится, попробуешь на место поставить, го?",1 star,0.37711796164512634,2025-04-02 16:09:51
"Я помог в личке, чтобы без твоих комментарий обойтись.  А как ты хотел, что бы тебе не грубили, когда ты сам первый срач начинаешь? Таких как ты нужно на место ставить, по-этому тебе и грубят",5 stars,0.2894099950790405,2025-04-02 16:08:18
"Ні, це робиться інакше. Вивчіть умови та необхідні документи для отримання робочої візи. Там крім робочого договору ще купа документів",3 stars,0.3391841650009155,2025-04-02 16:05:55
ты кстати когда там ответишь этой девушке? Уже 15 минут прошло ты все никак ей не поможешь что делать то нужно) клоундей,1 star,0.5775020718574524,2025-04-02 16:05:46
"какой токсик? Я подсказать девушке пытался, потому что малоли человек не правильно понял что-то из сообщения от бератора. Мне человек сначало на простой вопрос не может а потом пишет ""не знаешь ответа"" промолчи. При том что она не знает что такое резюме)
Какой тут токсик? А этот чел выше мне грубил ранее, поэтому я ему так и ответил",1 star,0.5811298489570618,2025-04-02 16:05:30
"А ты сам чем занимаешься? Пересмотри как ты общаешься с людьми, токсик. От безделья крышу рвет у тебя, выпей таблетку",1 star,0.6587967276573181,2025-04-02 16:04:04
"Пойди проспись,с тобой никто не общался .И отвечай тому,  кто спрашивает ,мне твои простыни не интересны.",1 star,0.6026442050933838,2025-04-02 15:54:13
"Приветствую всех. Кто смог бы скинуть мне гривну на Украинскую карту, а тут на месте я бы отдал евро? Город Мюнхен",5 stars,0.6237684488296509,2025-04-02 15:52:06
"А сори ты же умничаешь в чате, оскорбляешь людей, а когда тебе в личку чето пишут или пруфы кидают ты историю сообщений удаляешь)",5 stars,0.24817083775997162,2025-04-02 15:51:42
"параграф 24 дает право на работу. Ты можешь получить параграф в конкретном городе если у тебя есть тут близкие родственники или ты нашел тут работу (если мы говорим про перегруженный беженцами город)
Я могу тебе прислать бумагу ответ-одному из клиентов где об этом прямо отвечает миграционная служба",1 star,0.26846012473106384,2025-04-02 15:51:09
"Вам потрібно їхати в місто Бохум , там є розподільчій центр Землі.",4 stars,0.3352765440940857,2025-04-02 15:51:00
"Нет,нельзя.Вы можете находиться и работать только имея визу.",1 star,0.4111539125442505,2025-04-02 15:49:55
Може є якийсь список всіх пунктів? Як мені до них звернутись,3 stars,0.28356245160102844,2025-04-02 15:47:16
"обращаться в лагерь и спрашивать могут ли они вас принять
Если у вас будет своя прописка и трудоустройство вы можете в любой земле остаться и городе, даже перегруженном",5 stars,0.42867419123649597,2025-04-02 15:45:35
"Добрий день! 
Добрі люди, підкажіть, в Кельне приймають ще біженців, може хтось знає де взяти інформацію по всім регіонам, щоб розуміти куди їхати?",5 stars,0.6447765231132507,2025-04-02 15:44:56
"это ж вы спросили что такое резюме, не я. да это удивило, особенно при наличии доступа в интернет",1 star,0.21202868223190308,2025-04-02 15:42:25
"даже если и проверяют наличие денежных средств по условиям безвиза,то это не обязательно наличка, это и деньги на картах, если не ошибаюсь то раньше было 65 евро на день",1 star,0.49645692110061646,2025-04-02 15:39:34
"для этого же работать надо, чтобы знать что такое резюме)",4 stars,0.4066663682460785,2025-04-02 15:38:35
"вы не знаете что такое резюме? это описание вашей трудовой деятельности, обучения, опыт в работе. В интернете есть куча сайтов для создания резюме. Бератор будет смотреть какая у вас есть перспектива на трудоустройство",5 stars,0.34658995270729065,2025-04-02 15:37:19
"добрый день, подскажите пожалуйста, кто ездил в Украину и назад, действительно начали  проверять наличные? и какая сумма должна быть?",1 star,0.2423209846019745,2025-04-02 15:31:54
верим,5 stars,0.5824731588363647,2025-04-02 15:31:28
Так я только увидел,5 stars,0.40343278646469116,2025-04-02 15:31:20
а че тогда не подсказала?))),1 star,0.21945205330848694,2025-04-02 15:31:01
"Та это просто ты тугой, с первого же сообщения все понятно",1 star,0.3185283839702606,2025-04-02 15:30:48
Скоріш за все Вам слід підготувати автобіографію та всі дипломи і сертифікати.,5 stars,0.6316123604774475,2025-04-02 15:28:05
"у тебя просят резюме где и в какие года ты работала, с указанием работодателя/компании и тд

вопросы свои научись правильно формулировать",5 stars,0.42496299743652344,2025-04-02 15:26:02
"ты оч умная девочка но тебе понадобилось 5 сообщений что ты наконец-то сказала что тема твоей встречи berufliche Situation sprechen
Если ты в свои 20+ годиков научилась фоткаться в инстаграм и хамить когда тебе пытаются помочь, но не знаешь как резюме составить, это печально",3 stars,0.3025605380535126,2025-04-02 15:25:04
"так что не знаю чем вам помочь, хорошего дня",5 stars,0.5065422058105469,2025-04-02 15:17:51
да вы даже сказать не можете по какому поводу с бератором собираетесь встретится,1 star,0.33536505699157715,2025-04-02 15:17:39
это слово обозначает консультационную беседу а не документ (резюме),1 star,0.449594110250473,2025-04-02 15:15:37
что за первая встреча? Встреча по поводу чего?,1 star,0.27781400084495544,2025-04-02 15:14:48
"Приветствую всех. Кто смог бы скинуть мне гривну на Украинскую карту, а тут на месте я бы отдал евро? Город Мюнхен",5 stars,0.6237684488296509,2025-04-02 15:12:54
название документа который у вас попросили,5 stars,0.3277423679828644,2025-04-02 15:11:02
встреча с бюратором по поводу чего?,1 star,0.23774462938308716,2025-04-02 15:10:51
"Девушка, я здесь полгода , у меня это в первые",5 stars,0.33979225158691406,2025-04-02 15:08:59
вы сами сказали что выписки предоставили позже,1 star,0.27349257469177246,2025-04-02 15:07:33
"Доброго дня. Цейво) Якось можна переїхати до Німеччини і отримати там роботу на законних підставах українцю чоловіку?) Не йде мова зараз про тип роботи і т.д. Наприклад,знайти роботодавця,підписати договір,і отримати право на працю в самій країні на підставі договору? З документів просто паспорт закордонний",5 stars,0.2762587070465088,2025-04-02 15:02:43
"У меня полный пакет документов, в том то всё и дело😉😉😉",5 stars,0.5246296525001526,2025-04-02 14:56:09
"Підскажіть, будь ласка групи, сайт по роботі Нижня Саксонія або Північний Рейн Вестфалія.
Дякую усім небайдужих .",1 star,0.38354721665382385,2025-04-02 14:32:59
"документы нужно было подавать вовремя, пока нет полного пакета документов никто ничего не рассматривает",1 star,0.37870708107948303,2025-04-02 14:19:29
"А до этого мне что делать,ни денег,ни еды?",1 star,0.36216282844543457,2025-04-02 14:17:30
"вот именно времени свободного у вас полно, ждите))",5 stars,0.5401614308357239,2025-04-02 14:16:22
Может быть и дольше,3 stars,0.4499359130859375,2025-04-02 14:15:36
Київстар тільки через фіксіон,3 stars,0.27074602246284485,2025-04-02 14:15:22
Ну не как 2 месяца,1 star,0.3888864517211914,2025-04-02 14:15:05
Так я же не работаю🤣🤣🤣,1 star,0.6132144927978516,2025-04-02 14:14:36
"так и скажите сотруднику ДЦ чтоб работал быстрее, вам же знакомые сказали что надо за 10 дней, а он не шевелится))) я жду перерасчет на возврат пособия уже 2,5 месяца, и это я им должна вернуть,т.к. работаю уже, а вы говорите 10 дней",1 star,0.5835418105125427,2025-04-02 14:12:56
Мало что в Германии делается втечение 10 дней,1 star,0.5790707468986511,2025-04-02 14:11:20
Мне знакомые сказали в течении 10 дней,5 stars,0.26246508955955505,2025-04-02 14:09:37
"кто знает какие у вас потребности, кому то важен интернет, кому то звонки",5 stars,0.31237083673477173,2025-04-02 14:08:04
"каждый ДЦ работает в своем режиме, где то обработка документов занимает 2 месяца, а где то неделю. стандартно до 6 недель",4 stars,0.3409043252468109,2025-04-02 14:07:21
Добрый день. Имея только фиксион можно купить сим карту? и какой тариф лучше сейчас?,4 stars,0.26943764090538025,2025-04-02 14:05:26
"Всем добрый день, скажите пожалуйста,в течении какого времени перечислят деньги,если во время не принёс распечатки ,за три месяца?",5 stars,0.27393874526023865,2025-04-02 13:24:02
"Привіт,Yuliia!",5 stars,0.5315386652946472,2025-04-02 12:34:38
"А как в Германии происходит покупка автомобиля,если он уже снят с учета? 
Точнее,наши дальнейшие действия?
Спасибо",1 star,0.43055644631385803,2025-04-02 12:33:38
"Подскажите пожалуйста,какая страховая недорогая (для авто)",1 star,0.40537169575691223,2025-04-02 12:32:03
Здравствуйте. Скажите кто до какой темы доходил за один модуль с самого начала на курсах?,4 stars,0.4595223069190979,2025-04-02 11:39:23
"Добрий день! Продаю нашу коляску Cybex Balios S Lux в полной комплектации (прогулка+люлька для новорожденных) в отличном состоянии.
За дополнительной информацией и фото, пишите в личные сообщения.",5 stars,0.840064287185669,2025-04-02 11:05:43
Instagram - Українців в Німеччині 🇩🇪🇺🇦 👇🏻👇🏻👇🏻👇🏻,5 stars,0.3486018478870392,2025-04-02 11:00:04
"Доброго дня! Потрібен перекладач в Parchim з української на німецьку, або з англійської на німецьку. Буду вдячна за допомогу.",5 stars,0.5527543425559998,2025-04-02 09:49:41
З валютної картки на валютну картку п2п. Працює з візою і мастером. Swift на перекази здається не працює зовсім. Я користуюся ПУМБ і моно,1 star,0.35213127732276917,2025-04-02 09:25:03
"**[відчувати опору, де б ти не був]

**переїзд до нової країни — це виклик, особливо коли хочеться зберегти зв'язок із рідною культурою, знайти однодумців та зберегти баланс всередині себе


**ми — ZHYVÁ — українська йога-студія онлайн

**• професійні онлайн-сесії українською мовою
• кваліфікований майстер
• гармонія через практику йоги, тіло та дихання

**1 заняття - 250 гривень [6 €]**
точка повернення до себе, де б ти не був


якщо ти читаєш це повідомлення, ти вже маєш все, що тобі потрібно, для створення постійності та гармонії в умовах комфорту свого дому


**ПРИЄДНАТИСЯ** 

[zhyva europe ](https://t.me/zhyvaeurope)
[тут ти також знайдеш деталі та зустрінеш своїх]",1 star,0.26414480805397034,2025-04-02 09:07:05
Kostenlos?,1 star,0.42246901988983154,2025-04-02 08:28:39
Якщо більше 10к є інший варіант,3 stars,0.35373732447624207,2025-04-02 08:16:36
Там величезна комісія. Вигідніше через MoneyGram,5 stars,0.43618419766426086,2025-04-02 08:01:10
"Ну так, все вірно.",5 stars,0.639601469039917,2025-04-02 07:47:43
"Тільки головне це не банк ВЮ
А просто будь який банк який співпрацює з вестерн юніон 
У нас навіть нова пошта також цим займається",1 star,0.3354960083961487,2025-04-02 07:46:41
"Переводом через банк Wester Union,",5 stars,0.2471531182527542,2025-04-02 07:42:26
Доброго ранку! Чи можу я переоформити без продавця на себе машину? Тобто зняти її з реєстрації та поставити . Якщо є в наявності документи і авто.,5 stars,0.30627116560935974,2025-04-02 06:15:24
"Добрий ранок ,підкажіть будь ласка можливо є тут люди яким рідні чи знайомі з України ближчим часом переводили кошти (євро). Підкажіть будь ласка якими способами вони це робили? Бо через додатки не можливо через swift намагалася теж не вийшло, а людині маю повернути борг. Буду вдячна за інформацію🤗",5 stars,0.3345113694667816,2025-04-02 06:08:48
Бажаю успіху,5 stars,0.4773307144641876,2025-04-02 05:53:49
"Добрий ранок, так, треба ловити, слоти з'являються вночі, десь з 1 до 2 ночі, я так спіймала. З середи на четвер",4 stars,0.5239649415016174,2025-04-02 05:53:37
"Підкажіть будь ласка, чи працює зараз онлайн-запис до
**ПаспортСервісу в Кьольні**? 

Вчора весь день оновлювала сайт. Завжди пише, що немає вільних слотів.
Треба ловити в якийсь спеціальний час?
Чи зараз немає онлайн-запису і не витрачати на це час?",1 star,0.49847331643104553,2025-04-02 05:26:16
"Шукаю дім чи квартиру, де можна приписаться в місті Кассель, або десь поблизу. Буду дуже вдячний за інформацію, якщо може хтось десь знає.",5 stars,0.4481586217880249,2025-04-02 05:11:12
"Посмотрите на сайте Wiki ,там есть информация о группах по Германии.",4 stars,0.2535513937473297,2025-04-01 22:47:26
Ні. І не будуть.,1 star,0.7164280414581299,2025-04-01 21:50:59
"Ну у меня образ винды скачанный с официального сайта Microsoft, но активирован KMS-активатором.",3 stars,0.36066484451293945,2025-04-01 21:35:35
"Если вы не предоставите доказательства, вам откажут в параграфе",1 star,0.3850416839122772,2025-04-01 21:32:33
"Та я планирую перед выездом адобы почистить, а вот винду ебал покупать",1 star,0.44222286343574524,2025-04-01 21:32:11
"С виндой не было (пока), было с Adobe Lightroom. Заблокировалась.",1 star,0.6603414416313171,2025-04-01 21:30:35
Это не доказательство,1 star,0.5370089411735535,2025-04-01 21:15:57
"засвідчену штампом Apostille довідку про прописку / реєстрацію в ФРН з графою про
сімейний стан (Aufenthaltsbescheinigung mit
Familienstand) з перекладом на українську мову від повноважного перекладача;


Тут буде достатньо тільки прописки перекладеної з апостилем?",3 stars,0.2619977295398712,2025-04-01 21:00:25
"а що там може бути застарілим? заява, паспорти та документи про розірвання, якщо були попередні шлюби, а також інформація щодо військового обліку. Реєстрація шлюбу відбувається після спливу одного місяця від дня подання заяви особами, які бажають укласти шлюб",1 star,0.32855749130249023,2025-04-01 20:54:42
"билеты на автобус, справки об окончании обучения, выписки с банка, оплата комуналок, справки от враче, направление на посещение врачей, все что угодно что у тебя будет бери с собой",5 stars,0.527367115020752,2025-04-01 20:54:39
🫡спасибо,5 stars,0.30857789516448975,2025-04-01 20:54:20
бля чел тебе уже ответили что нужно,5 stars,0.41121095418930054,2025-04-01 20:53:34
Кто с вюцбурга?,1 star,0.3265725076198578,2025-04-01 20:46:53
Так і там застаріла інормація,1 star,0.3428276777267456,2025-04-01 20:42:29
Ну а что нужно?,3 stars,0.2958643436431885,2025-04-01 20:41:43
а сайт посольства смотрели? там все расписано что и как,1 star,0.5672595500946045,2025-04-01 20:41:21
"как прописка может доказывать физическое нахождение в Украине? я прописана в Запорожье, а теперь в Германии живу и по вашей логике я все это время в Украине т.к. прописка есть?",1 star,0.40370118618011475,2025-04-01 20:40:12
Ну заплатишь штраф и будешь Obdachlose .,1 star,0.7653355598449707,2025-04-01 20:32:27
Мне лицушная нахуй не нужна если ничего не будет,1 star,0.52646803855896,2025-04-01 20:28:59
А если нищий,2 stars,0.3082059621810913,2025-04-01 20:28:36
"Хочешь лайфхак? Покупаешь бу комп или ноут, самый недорогой, и уставаливаешь оттуда лиценз Виндовз",1 star,0.6540640592575073,2025-04-01 20:26:33
Уже делаю,5 stars,0.43418073654174805,2025-04-01 20:25:29
Линукс ставь.,5 stars,0.30762943625450134,2025-04-01 20:24:10
А что смешного. Я слышал там штрафы большие за пиратство,1 star,0.6012686491012573,2025-04-01 20:23:15
Да. Меня джва раза расстреляли.,1 star,0.5241563320159912,2025-04-01 20:22:44
"Важный вопрос, кто приезжал с ноутбуком и там стояла пиратская винда, проблемы какие-то были?",3 stars,0.30426788330078125,2025-04-01 20:22:15
Бери усе,3 stars,0.23039893805980682,2025-04-01 20:22:07
Подойдет как думаете?,5 stars,0.2673436403274536,2025-04-01 20:19:28
Еще вопрос у меня есть с военкомата тимчасове посвідчення с датой (взято 06.06.18) а (знято 30.06.23)?,1 star,0.48141664266586304,2025-04-01 20:19:08
"Шукаю дім чи квартиру, де можна приписаться в місті Кассель, або десь поблизу. Буду дуже вдячний за інформацію, якщо може хтось десь знає.",5 stars,0.4481586217880249,2025-04-01 20:14:16
Нет,1 star,0.4713952839374542,2025-04-01 20:13:48
Так а за прописку?если она 2015 года.то я понимаю что она тут не чего не решает?,2 stars,0.373698890209198,2025-04-01 20:13:29
Просто одна проблема на двоих,1 star,0.5824270844459534,2025-04-01 20:11:19
ну так пускай каждый за себя пишет,5 stars,0.3383837044239044,2025-04-01 20:10:50
Нас просто двое я и моя девушка )))),5 stars,0.461324006319046,2025-04-01 20:10:38
возьмите справку о том что вы закончили учебу в 2023 году в заведении или диплом там получили в 23 году,1 star,0.3689360022544861,2025-04-01 20:10:29
"вы же сказали что у вас ничего такого нету, а оказывается учились",1 star,0.4231496751308441,2025-04-01 20:10:13
А они проверяют как то эти документы?,2 stars,0.2606121897697449,2025-04-01 20:09:44
А подойдем документ… я учился с 2021 а закончил 2023?,1 star,0.4173327088356018,2025-04-01 20:04:53
Доброго вечора скажіть будьласка які документи потрібні  у посольство україни в  берлін щоб розписатись Українцям,5 stars,0.3225484788417816,2025-04-01 20:01:19
"У тебя должны быть пруфы на подобии тех что мы с Димой написали
Незадолго до даты выезда",3 stars,0.2213510423898697,2025-04-01 20:00:50
"Вообще любой документ с ноября 2021 по 24 февраля 2022. У меня была запись в трудовой за ноябрь, у жены направление на анализы",1 star,0.7191736698150635,2025-04-01 20:00:05
Как понять это гениальное сообщение?),5 stars,0.3813133239746094,2025-04-01 19:59:49
От какого числа и что за документы,5 stars,0.2237202227115631,2025-04-01 19:59:48
"Справка от врача, фото с геолокацией итд",4 stars,0.3405879735946655,2025-04-01 19:59:22
Если документы есть но не прям 24.02.2022,1 star,0.4956305921077728,2025-04-01 19:59:09
Ехать назад,1 star,0.26479798555374146,2025-04-01 19:58:29
Ехать домой в Украину,5 stars,0.3229866623878479,2025-04-01 19:58:22
А если не чего такого нету что делать?,1 star,0.4713544249534607,2025-04-01 19:57:03
"Чеки
Выписка с банка
Оплата комуналки
Справки об обучении  в определённые даты и тд",3 stars,0.2956509292125702,2025-04-01 19:55:28
Прописка сделана 2015 году,4 stars,0.27684101462364197,2025-04-01 19:55:23
Например прописка,3 stars,0.2969725430011749,2025-04-01 19:55:07
Добрый вечер кто может помочь?мне надо документ тот что доказует что я был в Украине в начале войны. Что это за документ и где его брать или что подойдет ? Спасибо,1 star,0.3086852729320526,2025-04-01 19:54:35
Ищите лучше адвоката по семейным делам,3 stars,0.28761860728263855,2025-04-01 19:39:16
Може хтось знає гарну книжку А0-А2?,1 star,0.31434500217437744,2025-04-01 19:33:27
"Добрий вечір всім таке питання 
Машина на німецькій реєстрації, власник машини громадянин ЄС(поляк), буде їхати через кордон на Україну можливо хтось знає які документи йому будуть потрібні
Буду вдячна за відповідь",5 stars,0.39169013500213623,2025-04-01 19:33:14
Вы умеете пользоваться Гуглом?,3 stars,0.2947950065135956,2025-04-01 19:05:45
Всім привіт шукаю квартиру в Villingen для сімʼї з трьох людей.,5 stars,0.515802800655365,2025-04-01 18:45:58
Так,5 stars,0.287784606218338,2025-04-01 18:38:03
А email є цього консульства?,1 star,0.3797927796840668,2025-04-01 18:36:13
"В Дюссельдорф,  є консульство українське",5 stars,0.3616153597831726,2025-04-01 18:33:34
"Доброго вечора , може хтось знає групи де є оренда житла",4 stars,0.428821861743927,2025-04-01 18:00:17
0508869494 Юра,5 stars,0.252420037984848,2025-04-01 17:59:01
Або може офіс омбудсмена,3 stars,0.32232481241226196,2025-04-01 17:50:58
Тоді інше питання хтось знає які-небудь контакти консула або консульства,1 star,0.27620232105255127,2025-04-01 17:50:37
Идите в полицию и говорите что ребенок пропал и т.д.,1 star,0.619700014591217,2025-04-01 17:26:56
"Зачем это им,   какая то странная история. Что за фирма?",1 star,0.5668260455131531,2025-04-01 17:26:24
Щоб якась фірма підробила мій підпис на іншому документі... Фірма співпрацює з югенамтом,1 star,0.27145206928253174,2025-04-01 17:24:31
Доброго дня. Підкажіть будь ласка перевізника з Німеччини до Івано Франківська,5 stars,0.5916205048561096,2025-04-01 17:22:57
"🚨 **Трагедія на автобані в Австрії: чотири українці загинули** 🚨

Сьогодні вранці на автобані A2 у Нижній Австрії мікроавтобус з вісьмома українцями врізався у вантажівку. Загинули четверо людей, ще четверо отримали важкі травми.

Рятувальники назвали ситуацію жахливою: «Довелося перелазити через тіла, щоб дістатися до постраждалих».

[DeutscheUkraine News 🗞️](https://t.me/DeutscheUkraineNews)[ |](https://t.me/DEUANEWS) [Чат 🗣️](https://t.me/deutscheukraine)",1 star,0.7609738111495972,2025-04-01 17:18:55
Что можно или нет?,1 star,0.2832922041416168,2025-04-01 17:17:53
Відповім в лічку,1 star,0.2503620684146881,2025-04-01 17:15:35
Что значит подделать?,5 stars,0.26243826746940613,2025-04-01 17:14:05
Добрий вечір!!!Скажіть будь ласка може хто мае гривні на картці? буду дуже вдячна!,5 stars,0.6061598062515259,2025-04-01 17:13:46
І ніхто мені так і не відповів можна чи ні,1 star,0.69147789478302,2025-04-01 17:08:46
"Я нашла но забрать не могу, югенд-амт дал мне встретиться 40 минут с ней",2 stars,0.29127511382102966,2025-04-01 17:07:42
Вы ребёнка своего нашли?,1 star,0.34805789589881897,2025-04-01 17:06:03
"Доброго вечора чи можливо підробити підпис у Німеччині на інші документи? Питаю тому що підписала один документ хоча з переводчиком Гугл, а там ще інша така купа?",1 star,0.3651086688041687,2025-04-01 16:53:56
"С каждым сообщением,все новые подробности. Читайте правила безвиза, и там найдете ответ. В Угадайку я не играю . Удачи.",5 stars,0.47402092814445496,2025-04-01 16:46:52
